Description,Quantity,TotalPrice,Price,NumInvoices,Cluster_KMeans,PCA1,PCA2,Cluster_GMM_Spherical,Cluster_DBSCAN_Best,Cluster_Label
polyester filler pad 45x30cm,106,153.7,1.45,27,3,-0.249503036725102,-0.5282395491367429,3,0,Produits de rotation moyenne
polyester filler pad 45x45cm,1018,1577.9,1.55,139,1,1.795551283197918,-0.22612634877887292,1,0,Produits star/Best-Sellers
polyester filler pad 60x40cm,11,28.049999999999997,2.55,3,0,-2.2846285535164235,-0.16896792509868266,0,0,Produits Dormants
polyester filler pad 65cmx65cm,136,578.0,4.25,28,2,0.11527681141482651,0.7417401247454437,2,0,Produits Premium
pompom curtain,345,1505.75,5.95,49,2,0.8635448807035662,1.2345676946077735,2,0,Produits Premium
pop art pen case & pens,5275,492.07,0.801875,15,3,1.0827636345237603,-1.181208865469014,3,0,Produits de rotation moyenne
pop art push down rubber,1130,99.6,0.26,6,3,-0.1463252862970255,-1.8417699528166769,3,0,Produits de rotation moyenne
pop's greasy spoon metal sign,66,108.89999999999999,1.65,14,3,-0.7664602483328592,-0.4617674924674457,3,0,Produits de rotation moyenne
popart col ballpoint pen asst,2198,101.58,0.174,5,3,0.004950668973601536,-2.0106589178007974,3,0,Produits de rotation moyenne
popart rect pencil sharpener asst,334,52.08,0.21999999999999997,12,3,-0.44066562188915187,-1.8389699429234023,3,0,Produits de rotation moyenne
popart wooden pencils asst,2800,128.0,0.04695652173913044,23,3,0.7435723906813766,-2.0819719851073852,3,0,Produits de rotation moyenne
"popcorn holder , large",446,706.3,1.6357142857142857,28,3,0.6434518184177741,-0.3169276053868572,3,0,Produits de rotation moyenne
poppy fields chopping board,33,163.35000000000002,4.95,14,2,-0.980213761430294,0.8147332987954096,2,0,Produits Premium
poppy's playhouse bathroom,654,1343.4,2.0965034965034968,127,1,1.5451111266012194,0.06091379134552992,1,0,Produits star/Best-Sellers
poppy's playhouse bedroom,1331,2737.13,2.10388679245283,220,1,2.2010304721382195,0.140543833108005,1,0,Produits star/Best-Sellers
poppy's playhouse kitchen,1324,2735.4,2.0971698113207546,229,1,2.216256492302147,0.1401090347080691,1,0,Produits star/Best-Sellers
poppy's playhouse livingroom,992,2038.2,2.096359223300971,177,1,1.933744250729607,0.10602476862548083,1,0,Produits star/Best-Sellers
porcelain budah incense holder,1309,115.9,0.09000000000000001,14,3,0.2849956987155127,-1.9948527656648727,3,0,Produits de rotation moyenne
porcelain butterfly oil burner,563,1380.0500000000002,2.87680412371134,82,1,1.2908695154157561,0.3741137551173093,1,0,Produits star/Best-Sellers
porcelain cherub bell large,3,4.949999999999999,1.65,1,0,-3.336607455130658,-0.7704317715842354,0,0,Produits Dormants
porcelain cherub bell small,27,11.34,0.42,9,0,-1.7600285465315995,-1.6344815258440446,0,0,Produits Dormants
porcelain hanging bell large,9,17.55,1.95,3,0,-2.4452279894900393,-0.4857012725605537,0,0,Produits Dormants
porcelain hanging bell small,32,46.4,1.45,7,0,-1.4832135408087794,-0.6747747614245518,0,0,Produits Dormants
porcelain rose large,613,738.89,1.244864864864865,34,3,0.8567940116324572,-0.5571835998031289,3,0,Produits de rotation moyenne
porcelain rose small,1034,842.24,0.8647727272727272,40,3,1.1490091421022715,-0.8404041137459778,3,0,Produits de rotation moyenne
porcelain t-light holders assorted,805,1006.25,1.25,57,1,1.2421296604429977,-0.5024183322303292,1,0,Produits star/Best-Sellers
poste france cushion cover,192,720.0,3.75,59,2,0.6038703034591172,0.642804372357977,2,0,Produits Premium
posy candy bag,503,348.75,1.1535,19,3,0.3425207856765012,-0.7477027426431566,3,0,Produits de rotation moyenne
posy shopper bag,503,193.75,0.6699999999999999,6,3,-0.23145870621844147,-1.2605477750707366,3,0,Produits de rotation moyenne
pottering in the shed metal sign,3812,7228.69,1.9958469945355193,348,1,3.0072786139878573,0.17025335713028159,1,0,Produits star/Best-Sellers
pottering mug,1527,1752.99,1.3157763975155279,153,1,2.0040205986815467,-0.3792598885721379,1,0,Produits star/Best-Sellers
potting shed candle citronella,194,572.3000000000001,2.95,43,3,0.4384228468162612,0.3261858885898096,3,0,Produits de rotation moyenne
potting shed coffee mug,615,704.9100000000001,1.193703703703704,53,3,1.027811184263035,-0.5733133336427488,3,0,Produits de rotation moyenne
potting shed rose candle,142,418.90000000000003,2.95,37,3,0.18979193519196674,0.2979492666535578,3,0,Produits de rotation moyenne
potting shed seed envelopes,517,627.08,1.2610666666666666,71,3,1.0552669829984322,-0.5163170862693942,3,0,Produits de rotation moyenne
potting shed seed tin,151,467.75,4.1049999999999995,10,2,-0.3175551092779157,0.6041867274916625,2,0,Produits Premium
potting shed sow 'n' grow set,414,1051.5,4.15945945945946,36,2,0.7321717435222136,0.7205492069208366,2,0,Produits Premium
potting shed tea mug,3799,4414.55,1.248259493670886,303,1,2.845799745731828,-0.32295999317062696,1,0,Produits star/Best-Sellers
potting shed twine,604,1117.2,2.0919540229885056,84,1,1.2948383520645768,0.014139561146260313,1,0,Produits star/Best-Sellers
premium church candle,86,180.60000000000002,2.1,24,3,-0.34849053920032813,-0.15547434542310268,3,0,Produits de rotation moyenne
pretty hanging quilted hearts,435,355.77000000000004,0.8262068965517241,27,3,0.47322777772781777,-0.9460152950329495,3,0,Produits de rotation moyenne
price's candle peach,400,32.0,0.08,2,3,-1.123039487607324,-2.186794885932113,0,-1,Produits de rotation moyenne
psychedelic metal sign calendar,481,123.75,2.0,2,3,-0.8320156878774531,-0.5427275637220756,0,-1,Produits de rotation moyenne
psychedelic tile coaster,237,99.24,0.833,10,3,-0.4852773890795752,-1.1371596505252635,3,0,Produits de rotation moyenne
psychedelic tile hook,220,142.23,1.074,29,3,-0.0008443123897137071,-0.841804038510901,3,0,Produits de rotation moyenne
psychedelic wall thermometer,526,652.1,1.9894117647058824,16,3,0.4244910858840576,-0.1963509058761007,3,0,Produits de rotation moyenne
purple acrylic faceted bangle,32,74.9,2.4625000000000004,4,0,-1.592640719156187,-0.13539362743646155,0,0,Produits Dormants
purple amethyst necklace w tassel,7,69.64999999999999,9.95,5,2,-2.152600557970741,1.6324899968353546,0,0,Produits Premium
purple anemone artificial flower,73,123.37,1.69,7,3,-0.9633314892402426,-0.4656159952085552,0,0,Produits de rotation moyenne
purple bertie glass bead bag charm,68,82.8,1.7875,4,0,-1.3067447913750614,-0.4974263704466756,0,0,Produits Dormants
purple boudicca large bracelet,20,139.0,6.95,10,2,-1.3502277190199015,1.228974311639731,2,0,Produits Premium
purple chunky glass+bead necklace,6,71.69999999999999,11.949999999999998,3,2,-2.3804676793216712,1.8650878212310136,0,0,Produits Premium
purple current candle ring,31,12.61,0.47,2,0,-2.1975236217737706,-1.650105230992983,0,0,Produits Dormants
purple drawerknob acrylic edwardian,1370,1681.78,1.2532222222222222,74,1,1.6640487758057765,-0.45487715460714256,1,0,Produits star/Best-Sellers
purple enamel flower hair tie,2,5.9,2.95,2,0,-3.2746958653794613,-0.1301540194164177,0,0,Produits Dormants
purple enamel flower ring,21,61.95000000000001,2.9500000000000006,6,0,-1.6523930692981785,0.07928282498715968,0,0,Produits Dormants
purple enamel+glass hair comb,51,107.1,2.1,4,0,-1.3306376722933526,-0.2794151623799697,0,0,Produits Dormants
purple fine bead necklace w tassel,2,11.9,5.95,2,0,-3.1776060631071044,0.7713368504725452,0,0,Produits Dormants
purple foxglove artiifcial flower,231,387.45000000000005,2.0799999999999996,5,3,-0.4172733207641447,-0.21717289249969585,3,0,Produits de rotation moyenne
purple frangipani hairclip,27,22.95,0.85,3,0,-1.9827979918204093,-1.2052417886029911,0,0,Produits Dormants
purple gemstone bracelet,35,265.25,7.891176470588234,15,2,-0.8557977897347848,1.459770084403579,2,0,Produits Premium
purple gemstone necklace 45cm,14,178.5,12.75,4,2,-1.794173525759737,2.0338628189555648,2,0,Produits Premium
purple glass tassle bag charm,14,41.300000000000004,2.95,5,0,-1.952209444747389,0.04385978273265676,0,0,Produits Dormants
purple green flower piggy bank,22,66.3,4.316666666666666,9,0,-1.5198884904581897,0.5276234208108422,0,0,Produits Dormants
purple las vegas bracelet round,14,52.5,3.75,4,0,-1.9870582484841692,0.33272855851759536,0,0,Produits Dormants
purple paper parasol,444,1220.2,2.9172131147540985,60,1,1.0527516173180624,0.37446660791833897,1,0,Produits star/Best-Sellers
purple pillar candle black flock,49,83.35,2.1,6,0,-1.2781489961592236,-0.29611729358961114,0,0,Produits Dormants
purple sweetheart bracelet,43,182.75,4.25,15,2,-0.821569301684195,0.6339137644248357,2,0,Produits Premium
purple tint acrylic flower vase,7,5.95,0.85,1,0,-3.022826535937104,-1.3217137353501363,0,0,Produits Dormants
purple vintage earrings,9,33.75,3.75,3,0,-2.3326855627471876,0.29017516945541144,0,0,Produits Dormants
purple/blue ceramic candle holder,2,3.3,1.65,1,0,-3.5216017694810327,-0.7946791972585334,0,0,Produits Dormants
purple/copper hanging lampshade,12,10.2,0.85,3,0,-2.4436784514976404,-1.2530886828410595,0,0,Produits Dormants
purple/turq flowers handbag,146,196.5,1.4189655172413793,29,3,-0.04940907446408706,-0.5338124074997853,3,0,Produits de rotation moyenne
queen of skies luggage tag,111,135.4,1.2702439024390244,37,3,-0.13455367535839136,-0.6435597924050465,3,0,Produits de rotation moyenne
queen of the skies holiday purse,520,139.20000000000002,2.5525,8,3,-0.3438822940243063,-0.22982588684038333,3,0,Produits de rotation moyenne
queen of the skies passport cover,60,123.54,2.0853571428571427,27,3,-0.5215688830721699,-0.182008037378305,3,0,Produits de rotation moyenne
queens guard coffee mug,712,1688.1200000000001,2.5405128205128205,78,1,1.4168470413595047,0.25221866486495814,1,0,Produits star/Best-Sellers
rabbit  design  cotton tote bag,137,302.25,2.2364864864864864,34,3,0.07862104732698158,-0.037783418447824645,3,0,Produits de rotation moyenne
rabbit easter decoration,1,2.95,2.95,1,0,-3.734934437414511,-0.20297070253264315,0,0,Produits Dormants
rain girl childs umbrella,1,3.25,3.25,1,0,-3.7247633963390143,-0.08742177204475837,0,0,Produits Dormants
rain hat with red spots,1587,580.14,0.41210526315789475,36,3,1.1660402789123032,-1.3405234458361028,3,0,Produits de rotation moyenne
rain poncho,474,388.49999999999994,0.8453488372093023,34,3,0.6167649716239743,-0.9128678230023928,3,0,Produits de rotation moyenne
rain poncho retrospot,3002,2227.64,0.8590476190476191,78,1,2.0370100216253793,-0.754695334579953,1,0,Produits star/Best-Sellers
rain poncho with red spots,1737,1303.6499999999999,0.8382352941176471,51,1,1.5381527346452384,-0.827287472057961,1,0,Produits star/Best-Sellers
rainbow pegs photo clip string,74,49.72,0.7310000000000001,15,3,-0.8716103499593981,-1.196082795170674,3,0,Produits de rotation moyenne
rainy ladies birthday card,2219,877.6700000000001,0.41672566371681413,108,1,1.8416669380651145,-1.2413613546748674,1,0,Produits star/Best-Sellers
raspberry ant copper flower necklac,15,89.25,5.95,8,2,-1.62661868051472,0.9829608611732291,0,0,Produits Premium
rasta in bath w spliff ashtray,2,1.7,0.85,2,0,-3.435134876932464,-1.355954439050396,0,0,Produits Dormants
rattle snake eggs,443,417.67,1.1819607843137254,50,3,0.7475701346930653,-0.6359561967635157,3,0,Produits de rotation moyenne
recipe box blue sketchbook design,1033,2949.3900000000003,2.9501886792452834,199,1,2.066682744704809,0.513102482261842,1,0,Produits star/Best-Sellers
recipe box retro spot design,255,742.6500000000001,2.944594594594595,73,1,0.8157545114858223,0.36892626181739213,1,0,Produits star/Best-Sellers
recipe box retrospot,1528,4349.200000000001,2.9284511784511786,262,1,2.416861836383384,0.5451710159910643,1,0,Produits star/Best-Sellers
recipe box with metal heart,324,2518.8,7.908333333333333,115,1,1.3113584050330576,1.7217843979239502,2,0,Produits star/Best-Sellers
"record frame 7"" single size",3487,7636.7300000000005,2.4602,136,1,2.5840705563317368,0.3394620870555938,1,0,Produits star/Best-Sellers
rectangular shaped mirror,393,337.47,1.0150000000000001,20,3,0.29071919810432323,-0.8212449539814664,3,0,Produits de rotation moyenne
recycled acapulco mat blue,163,1322.35,8.221428571428572,56,2,0.6090912474627916,1.693571014264354,2,0,Produits Premium
recycled acapulco mat green,193,1585.05,8.23857142857143,70,2,0.8056485666689314,1.72134956089225,2,0,Produits Premium
recycled acapulco mat lavender,108,886.2,8.232222222222221,45,2,0.2756910360543575,1.6584750391901986,2,0,Produits Premium
recycled acapulco mat pink,100,823.4,8.233673469387755,49,2,0.2652432622922509,1.6589621673415786,2,0,Produits Premium
recycled acapulco mat red,173,1427.25,8.25,71,2,0.7468240998709096,1.7175789676547026,2,0,Produits Premium
recycled acapulco mat turquoise,242,1996.5,8.25,93,2,1.0598982967361634,1.754114680346823,2,0,Produits Premium
recycled pencil with rabbit eraser,1530,322.98,0.21344262295081967,55,3,1.1741849083697804,-1.62168429278797,3,0,Produits de rotation moyenne
recycling bag retrospot,6995,13513.34,2.078891687657431,376,1,3.4068646350852863,0.2551197661548197,1,0,Produits star/Best-Sellers
red   acrylic faceted bangle,36,67.2,1.975,4,0,-1.5659977230929039,-0.3786526576486803,0,0,Produits Dormants
red  egg  spoon,632,110.64,0.27714285714285714,41,3,0.4569477719002746,-1.6504668765723287,3,0,Produits de rotation moyenne
red  spotty coffee  mug,413,762.3,2.027083333333333,24,3,0.5590116881759044,-0.10934366324375325,3,0,Produits de rotation moyenne
red 3 piece mini dots cutlery set,1564,5691.4800000000005,3.7364516129032257,182,1,2.3238095754003196,0.8308090063540919,1,0,Produits star/Best-Sellers
red 3 piece retrospot cutlery set,1238,4497.46,3.7695419847328244,110,1,1.972892726917977,0.7973989998716147,1,0,Produits star/Best-Sellers
red and white spot tape,107,69.55000000000001,0.6500000000000001,13,3,-0.7097269161141382,-1.2538449179184905,3,0,Produits de rotation moyenne
red apples chopping board,57,282.15000000000003,4.95,17,2,-0.5789019563963519,0.8606466784279657,2,0,Produits Premium
red baby bunting,881,2518.95,2.93740157480315,120,1,1.7623765820615538,0.4703161932026237,1,0,Produits star/Best-Sellers
red bird house tree decoration,330,214.26000000000002,0.7917647058823529,16,3,0.03195427835250235,-1.0550913738461005,3,0,Produits de rotation moyenne
red boudicca large bracelet,18,125.10000000000001,6.95,10,2,-1.412007435604316,1.2218734636498358,2,0,Produits Premium
red charlie+lola personal doorsign,1182,591.54,0.9576190476190477,59,3,1.2311311223518528,-0.8185862533368709,3,0,Produits de rotation moyenne
red coat rack paris fashion,96,475.20000000000005,4.95,36,2,0.0332810551057848,0.9348552385885929,2,0,Produits Premium
red daisy paper lampshade,121,146.69,1.238125,16,3,-0.4173767717344705,-0.7044797878164948,3,0,Produits de rotation moyenne
red daisy pocket book,339,237.75,0.8425,21,3,0.17435280867205105,-0.9870789511993465,3,0,Produits de rotation moyenne
red diner wall clock,659,5485.16,8.53104,233,1,2.0411932757823084,1.9134245189170906,2,0,Produits star/Best-Sellers
red dragonfly helicopter,55,437.25,7.95,36,2,-0.22378824593540442,1.5534072878605625,2,0,Produits Premium
red drawer knob acrylic edwardian,1171,1395.1100000000001,1.2475,48,1,1.3833794405111515,-0.4971626113070713,1,0,Produits star/Best-Sellers
red enamel flower ring,21,61.95000000000001,2.9500000000000006,6,0,-1.6523930692981785,0.07928282498715968,0,0,Produits Dormants
red enchanted forest placemat,474,770.1,1.6470149253731343,59,1,0.9900342049853387,-0.26206253210963776,3,0,Produits star/Best-Sellers
red flock love heart photo frame,751,504.78999999999996,0.7371739130434782,44,3,0.9481339158282798,-0.9866001270603175,3,0,Produits de rotation moyenne
red floral feltcraft shoulder bag,1423,5169.650000000001,3.7873200000000002,233,1,2.366886092318151,0.8534882407870132,1,0,Produits star/Best-Sellers
red flower crochet food cover,283,1055.36,3.770686274509804,97,1,1.0392847388657107,0.7005185124148877,1,0,Produits star/Best-Sellers
red gingham rose jewellery box,2514,4185.3,1.7037313432835821,310,1,2.6853813929858266,-0.029116531462379722,1,0,Produits star/Best-Sellers
red gingham teddy bear,706,1986.7000000000003,2.934,121,1,1.62753370311017,0.45287882437176125,1,0,Produits star/Best-Sellers
red glass tassle bag charm,8,23.6,2.95,4,0,-2.346013476989609,-0.0039476889954285,0,0,Produits Dormants
red hanging metal star tlight hldr,562,1941.9,3.662727272727273,31,1,0.9670663159319122,0.6369396250250415,1,0,Produits star/Best-Sellers
red heart luggage tag,390,485.22,1.2472058823529413,61,3,0.831996244141005,-0.5474052794906937,3,0,Produits de rotation moyenne
red heart shape love bucket,1528,3041.6800000000003,2.6941269841269846,121,1,1.9977734584120144,0.3580208774780907,1,0,Produits star/Best-Sellers
red hearts light chain,186,482.02,3.7076000000000007,25,2,0.12503638113745696,0.522582519583601,2,0,Produits Premium
red kitchen scales,945,7811.3,8.451612903225806,343,1,2.4183468908798584,1.945142780787201,1,0,Produits star/Best-Sellers
red kukui coconut seed necklace,18,18.0,1.0,3,0,-2.1820337703416586,-1.094534262914731,0,0,Produits Dormants
red love heart shape cup,1269,1041.21,0.8539393939393939,96,1,1.6343255413757083,-0.7860802754548191,1,0,Produits star/Best-Sellers
red metal beach spade,1525,1830.25,1.2483185840707964,108,1,1.8778490211106795,-0.4337005405336254,1,0,Produits star/Best-Sellers
red metal box top secret,570,4469.02,8.367448979591837,96,1,1.5715550467461095,1.8206040020796816,2,0,Produits star/Best-Sellers
red organic candle in glass,485,471.85,1.21,19,3,0.4197312718614078,-0.6596897235283301,3,0,Produits de rotation moyenne
red paper parasol,826,2225.5,2.8913333333333338,74,1,1.5080925971332995,0.41319996505268847,1,0,Produits star/Best-Sellers
red peony cushion cover,114,190.1,4.083333333333333,6,2,-0.8628075281142459,0.4569373542537999,2,0,Produits Premium
